Unnamed: 0,name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,log_radius,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_mass,mass_source
4945,L 168-9 b,0.01265,0.1392,1.40152634,0.0208,0.022,816.0,Primary Transit,L 168-9,-0.03,0.614,0.604,3842.0,-1.9718435310818176,218279.2855084921,0.0932485181757878,5.036197721183802e+17,1.0165562913907285,0.0993202881937987,-1.6819366650372385,29.51923076923077,0.7135078174841866,2.7864904263813224,0.2304635761589404,-1.8979094744881635,Observed
4948,L 98-59 b,0.0013,0.0758,2.2531136,0.02191,0.1,627.0,Primary Transit,L 98-59,-0.46,0.32,0.291,3415.0,-2.579656986333811,482657.48476521694,0.0610997111198941,2.8332055048363907e+17,1.0996563573883162,0.0336423338796588,-1.6593576224392947,14.60520310360566,0.4438302622646279,12.985868818132952,0.2604810996563574,-2.886056647693163,Observed
4949,L 98-59 c,0.00698,0.12356,3.6906777,0.0304,0.103,553.0,Primary Transit,L 98-59,-0.46,0.32,0.291,3415.0,-2.0910284109317563,484832.2390232215,0.0517544063352536,1.4716877158784733e+17,1.0996563573883162,0.0334789461566909,-1.5171264163912463,10.526315789473683,0.270952947205333,12.985868818132952,0.4246048109965636,-2.156144577376839,Observed
4950,L 98-59 d,0.0061,0.1357,7.4507245,0.0486,0.074,416.0,Primary Transit,L 98-59,-0.46,0.32,0.291,3415.0,-1.9973087121413136,483602.1271071401,0.0409843104424177,5.758247046970525e+16,1.0996563573883162,0.0182129939175713,-1.3133637307377066,6.584362139917696,0.1342151357227072,12.985868818132952,0.4663230240549828,-2.214670164989233,Observed
4959,LHS 1140 b,0.02196,0.15407,24.736,0.0936,0.06,233.0,Primary Transit,LHS 1140,-0.24,0.146,0.186,3131.0,-1.8703482343884528,746159.0284294644,0.0237753130963781,1.096934189768256e+16,0.7849462365591398,0.0062285737386804,-1.0287241512618948,1.5598290598290596,0.0404269081500646,22.688930412739616,0.8283333333333334,-1.6583676642219456,Observed
4960,LHS 1140 c,0.00569,0.11437,3.777931,0.02675,0.3099999999999999,438.0,Primary Transit,LHS 1140,-0.24,0.146,0.186,3131.0,-2.168316472189012,745652.8538252977,0.0444886915528774,1.3430268577786147e+17,0.7849462365591398,0.0302731839199815,-1.5726762136427528,5.457943925233645,0.2646951466291999,22.688930412739616,0.6148924731182795,-2.2448877336049287,Observed
4961,LHS 1478 b,0.00733,0.1106,1.9495378,0.01848,0.2594,595.0,Primary Transit,LHS 1478,-0.13,0.236,0.246,3381.0,-2.201835189893903,602223.1134548084,0.0595593809346393,3.826280013959194e+17,0.959349593495935,0.0567313955133365,-1.733298033115912,12.77056277056277,0.5129420932489742,15.852825591511913,0.4495934959349594,-2.134896025358872,Observed
4962,LHS 1678 b,0.00019,0.06111,0.8602325,0.01239,0.033,980.3,Primary Transit,LHS 1678,-0.2135999999999999,0.345,0.329,3490.0,-2.795079760075313,389061.06711576745,0.0904972387766738,9.664048372082724e+17,1.0486322188449846,0.0710389342416149,-1.9069286936239365,27.84503631961259,1.1624764235250356,9.68793912514652,0.1857446808510638,-3.721246399047171,Observed
4963,LHS 1678 c,0.00123,0.08395,3.694284,0.0327,0.039,816.9,Primary Transit,LHS 1678,-0.1159999999999999,0.345,0.329,3490.0,-2.477533895458587,390316.8498373396,0.0556156915777922,1.3874144152662046e+17,1.0486322188449846,0.0227242951543519,-1.485452247339714,10.55045871559633,0.2706884473418935,9.68793912514652,0.2551671732522796,-2.910094888560602,Observed
4964,LHS 1678 d,0.00289,0.08752,4.9652229,0.04,0.04,816.9,Primary Transit,LHS 1678,-0.1159999999999999,0.345,0.329,3490.0,-2.435887940308466,385209.97572944383,0.050617548768492,9.272177250625e+16,1.0486322188449846,0.0176266004090168,-1.3979400086720375,8.625,0.2014008273425147,9.68793912514652,0.2660182370820668,-2.539102157243452,Observed
4965,LHS 1815 b,0.0132,0.09707,3.81433,0.0404,0.0,617.0,Primary Transit,LHS 1815,-0.12,0.502,0.501,3643.0,-2.332322911258002,220644.1574613269,0.066549220022928,1.079130468579067e+17,1.001996007984032,0.0254487681978224,-1.393618634889395,12.425742574257429,0.2621692407316619,3.992000063681149,0.19375249500998,-1.8794260687941504,Observed
4966,LHS 1903 b,0.01032,0.12329,2.1555098,0.02656,0.015,800.0,Primary Transit,LHS 1903,-0.11,0.538,0.539,3664.0,-2.093215975101676,247979.5064694984,0.0774208503986805,2.5548518331252723e+17,0.9981447124304268,0.0571976058749535,-1.5757719293040202,20.256024096385545,0.4639273734686801,3.435705895375641,0.2287384044526901,-1.9863203027088077,Observed
4967,LHS 1903 c,0.01432,0.18253,6.226185,0.0539,0.089,560.0,Primary Transit,LHS 1903,-0.11,0.538,0.539,3664.0,-1.7008407359074442,247558.4450083564,0.0543934508944047,6.203607746456055e+16,0.9981447124304268,0.0293165076206376,-1.2684112348132612,9.981447124304268,0.1606119959493654,3.435705895375641,0.3386456400742115,-1.8440569820281636,Observed
4968,LHS 1903 d,0.019,0.223,12.566287,0.086,0.1,442.0,Primary Transit,LHS 1903,-0.11,0.538,0.539,3664.0,-1.5005835075220182,248266.7704830535,0.0430002861161331,2.4368284560683616e+16,0.9981447124304268,0.0177458942327196,-1.0655015487564323,6.2558139534883725,0.0795780010435859,3.435705895375641,0.4137291280148423,-1.7212463990471711,Observed
4969,LHS 1903 e,0.0182,0.1543,29.31773,0.151,0.0139999999999999,333.0,Primary Transit,LHS 1903,-0.11,0.538,0.539,3664.0,-1.868856519613022,249649.0052727733,0.0323613383909367,7904382817017501.0,0.9981447124304268,0.0052630268441656,-0.8210230527068306,3.5629139072847686,0.0341090527813715,3.435705895375641,0.2862708719851576,-1.739928612014925,Observed
4971,LHS 3844 b,0.00746,0.1178,0.46292792,0.00623,0.18762,805.0,Primary Transit,LHS 3844,0.2219999999999999,0.1540000000000001,0.189,3036.0,-2.138767007764651,886262.9809970569,0.0845579684710501,2.188925474561705e+18,0.8148148148148148,0.2544672613395191,-2.2055119533408303,24.719101123595504,2.1601635088244406,22.81052643584488,0.6232804232804233,-2.1272611725273314,Observed
4972,LHS 475 b,0.00308,0.0883,2.029088,0.0204078742740803,0.2374,586.0,Primary Transit,LHS 475,0.0,0.262,0.2789,3312.0,-2.4270151713722226,484404.8187022898,0.0631941324327333,2.889121274675087e+17,0.9394048045894589,0.0435170874796953,-1.690202229929495,12.838181795972782,0.4928322477881689,12.076907738495002,0.3166009322337755,-2.511449283499556,Observed
4973,LP 714-47 b,0.0969,0.419,4.052037,0.0417,0.04,700.0,Primary Transit,LP 714-47,0.41,0.59,0.584,3950.0,-0.8698843590599994,226432.4364998659,0.0646610155113067,1.399962080695156e+17,1.0102739726027397,0.1034047813482453,-1.3798639450262424,14.148681055155874,0.2467894542917549,2.9621938115814994,0.7174657534246576,-1.0136762229492349,Observed
4975,LP 791-18 c,0.0223,0.2061,4.989963,0.029392,0.2172199999999999,370.0,Primary Transit,LP 791-18,-0.09,0.139,0.17,2960.0,-1.5793937910857236,980634.6482905576,0.0370093691172905,8.886046188416949e+16,0.8176470588235294,0.0413029114644737,-1.531770861038267,4.729178007621122,0.2004022875520319,28.29228577244046,1.2123529411764706,-1.6516951369518391,Observed
4976,LP 791-18 d,0.0028,0.0919,2.75485,0.0199,0.0011,1221.8000000000002,Primary Transit,LP 791-18,-0.09,0.139,0.17,2960.0,-2.387054249620496,963023.054783018,0.0453873668667527,1.938477173808742e+17,0.8176470588235294,0.0333593480588779,-1.7011469235902934,6.984924623115578,0.3629961703904024,28.29228577244046,0.5405882352941176,-2.552841968657781,Observed
4977,LP 890-9 b,0.0415,0.1178,2.7299025,0.01875,0.0152199999999999,396.0,Primary Transit,LP 890-9,-0.028,0.118,0.1556,2850.0,-2.138767007764651,1130551.7753088002,0.0431552865018502,1.8766224e+17,0.7583547557840618,0.0431517242831932,-1.7269987279362624,6.293333333333333,0.3663134489235421,31.322270032912726,0.75706940874036,-1.3819519032879073,Observed
4978,LP 890-9 c,0.0796,0.12196,8.457463,0.03984,0.00322,272.0,Primary Transit,LP 890-9,-0.028,0.118,0.1556,2850.0,-2.104062156862083,1131155.271390867,0.0295977768555457,4.156624379672303e+16,0.7583547557840618,0.0144204000655988,-1.3996806702483389,2.961847389558233,0.1182387673466617,31.322270032912726,0.7838046272493574,-1.099086932262331,Observed
4981,LTT 1445 Ab,0.009,0.116,5.358766,0.03813,0.11,424.0,Primary Transit,LTT 1445 A,-0.34,0.256,0.27,3340.0,-2.1541650878757723,517999.2973280012,0.0447076539193459,8.559576085484467e+16,0.948148148148148,0.0216467746492382,-1.4187331947263295,6.713873590348808,0.1866101262865368,13.00614743687446,0.4296296296296296,-2.0457574905606752,Observed
4982,LTT 1445 Ac,0.00485,0.10233,3.1239035,0.0266,0.223,508.0,Primary Transit,LTT 1445 A,-0.34,0.256,0.27,3340.0,-2.2795523938834727,518501.8490587504,0.0535012458518571,1.7588248538639834e+17,0.948148148148148,0.0327570938090757,-1.575118363368933,9.62406015037594,0.3201123210111964,13.00614743687446,0.379,-2.3142582613977365,Observed
4984,LTT 3780 b,0.00774,0.11821,0.76837931,0.01195,0.0,903.0,Primary Transit,LTT 3780,0.06,0.38,0.38,3358.0,-2.1352925752198515,345977.3026992475,0.0977174468958515,8.904037013000192e+17,1.0,0.1538432886747041,-1.9226320947158435,31.79916317991632,1.3014405606522643,6.925207756232687,0.311078947368421,-2.111259039317108,Observed
4985,LTT 3780 c,0.0253,0.2132,12.252284,0.0757,0.024,359.0,Primary Transit,LTT 3780,0.06,0.38,0.38,3358.0,-1.5455245866904477,346056.06995293073,0.0388202826308543,2.218865656425471e+16,1.0,0.017400837264301,-1.1209041204999273,5.019815059445178,0.0816174355736448,6.925207756232687,0.5610526315789474,-1.596879478824182,Observed
4986,LTT 9779 b,0.09225,0.4211,0.7920641,0.01679,0.0,2000.0,Primary Transit,LTT 9779,0.2499999999999999,1.0,0.92,5445.0,-0.8648849438142551,132546.59347727033,0.133189575575443,3.1181007527049984e+18,1.0869565217391304,0.5316488905380259,-1.7749493038619513,59.55926146515783,1.2625240810686913,1.2842113914687268,0.4577173913043478,-1.035033625168902,Observed
4987,Lupus-TR-3 b,0.81,0.89,3.91405,0.0464,0.0,1334.2,Primary Transit,Lupus-TR-3,-0.0426,0.87,0.82,5000.0,-0.1165338162559515,153355.3024442772,0.0744854557946711,2.902980083234245e+17,1.0609756097560976,0.2273859557236111,-1.3334820194451191,18.75,0.2554898378916979,1.5778935302737922,1.0853658536585369,-0.0915149811213502,Observed
4993,MASCARA-1 b,3.7,1.5,2.14878,0.043,0.0,1344.8,Primary Transit,MASCARA-1,0.0,1.72,2.1,7554.0,0.4054651081081644,58073.5719924032,0.1257350534762619,1.7610472592877537e+18,0.819047619047619,0.6980705330466591,-1.3665315444204136,40.0,0.4653803553644394,0.1857250836842673,0.7142857142857143,0.568201724066995,Observed
4994,MASCARA-3 Ab,5.18,1.272,5.5514926,0.06971,0.085,1458.0,Primary Transit,MASCARA-3 A,0.168,1.309,1.513,6347.0,0.2405904649179304,90977.55944000569,0.0788978531221475,3.33951830088153e+17,0.8651685393258427,0.2291275683227966,-1.156704917263493,18.777793716826856,0.1801317361028275,0.3779400032613769,0.8407138136153338,0.714329759745233,Observed
4995,MASCARA-4 Ab,1.675,1.53,2.82406,0.047,0.0,1581.2,Primary Transit,MASCARA-4 A,0.0,1.75,1.92,7800.0,0.4252677354043441,76816.45573331534,0.1045692051292963,1.675647623358986e+18,0.9114583333333334,0.54177319178771,-1.3279021420642825,37.234042553191486,0.3541001253514444,0.2472488968460648,0.796875,0.224014811372864,Observed
5044,NGTS-10 Ab,2.162,1.205,0.7668944,0.0143,0.0,1332.0,Primary Transit,NGTS-10 A,-0.02,0.696,0.697,4400.0,0.1864795669426183,201123.593764518,0.1171602633852432,1.832899408284024e+18,0.9985652797704448,1.571272394217509,-1.844663962534938,48.671328671328666,1.3039604931265636,2.055468877213977,1.7288378766140604,0.3348556896172915,Observed
5045,NGTS-11 b,0.189,0.81,35.455882,0.195,0.11,423.0,Primary Transit,NGTS-11,0.2199999999999999,0.862,0.832,5050.0,-0.2107210313156525,169540.2239954044,0.034556216508731,1.710394493754109e+16,1.0360576923076923,0.0228452926371991,-0.7099653886374819,4.42051282051282,0.0282040649841964,1.4967087132311108,0.9735576923076924,-0.7235381958267558,Observed
5046,NGTS-11 c,0.063,0.429,12.77264,0.099,0.0,594.0,Primary Transit,NGTS-11,0.2199999999999999,0.862,0.832,5050.0,-0.8462983600541201,168134.08296782745,0.048700608911766,6.63582804050607e+16,1.0360576923076923,0.033587418106202,-1.00436480540245,8.707070707070706,0.0782923498979067,1.4967087132311108,0.515625,-1.2006594505464183,Observed
5047,NGTS-12 b,0.208,1.048,7.532806,0.0757,0.0676,1257.0,Primary Transit,NGTS-12,-0.03,1.021,1.589,5690.0,0.0468835858988504,130805.47644001745,0.0631420917721091,1.82918363213268e+17,0.6425424795468848,0.1391247829825964,-1.1209041204999273,13.487450462351385,0.1327526555177446,0.2544802310832239,0.6595342983008181,-0.6819366650372385,Observed
5048,NGTS-13 b,4.84,1.142,4.119027,0.0549,0.086,1605.0,Primary Transit,NGTS-13,0.2499999999999999,1.3,1.788,5918.0,0.1327811112338184,102535.02558793603,0.0837447468453494,4.069632139177296e+17,0.727069351230425,0.2772499427656094,-1.260427655549908,23.679417122040075,0.2427757817562254,0.2274263644375456,0.6387024608501118,0.6848453616444125,Observed
5049,NGTS-14 Ab,0.092,0.44,3.5357173,0.0403,0.0,1143.0,Primary Transit,NGTS-14 A,0.1,0.898,0.842,5187.0,-0.8209805520698302,191002.8856552002,0.0716155581441246,4.457125879052029e+17,1.0665083135391924,0.1244443383525034,-1.3946949538588904,22.28287841191067,0.2828280417102352,1.504319420364352,0.5225653206650832,-1.0362121726544449,Observed
5050,NGTS-15 b,0.751,1.1,3.27623,0.0441,0.0,1146.0,Primary Transit,NGTS-15,0.15,0.995,0.954,5600.0,0.0953101798043249,125150.61760692198,0.0845754028400386,5.0567901234567904e+17,1.0429769392033543,0.3357517634598304,-1.3555614105321614,22.56235827664399,0.305228875872573,1.1459824233431282,1.1530398322851154,-0.1243600629958316,Observed
5051,NGTS-16 b,0.667,1.3,4.84532,0.0523,0.0,1177.0,Primary Transit,NGTS-16,0.35,1.002,1.213,5550.0,0.262364264467491,164111.82020772377,0.0678202041486408,3.468714491882031e+17,0.8260511129431162,0.2683001329117581,-1.2814983111327258,19.15869980879541,0.2063847176244293,0.5614166894525549,1.0717230008244023,-0.175874166083451,Observed
5052,NGTS-17 b,0.764,1.24,3.24253,0.0391,0.0,1457.0,Primary Transit,NGTS-17,0.15,1.025,1.337,5650.0,0.2151113796169455,175888.61679204844,0.075765697005339,6.665615781228536e+17,0.7666417352281226,0.38241743330054,-1.407823242604133,26.21483375959079,0.3084011558875322,0.4288739261131305,0.9274495138369484,-0.11690664142431,Observed
5053,NGTS-18 b,0.409,1.21,3.05125,0.0448,0.0,1381.0,Primary Transit,NGTS-18,0.15,1.003,1.392,5610.0,0.1906203596086497,103543.19049735113,0.0922529133180321,4.935093861656968e+17,0.7205459770114943,0.3965587873822204,-1.348721986001856,22.38839285714285,0.3277345350266284,0.3718632213900317,0.8692528735632185,-0.3882766919926582,Observed
5054,NGTS-1 b,0.812,1.33,2.647298,0.0326,0.016,790.0,Primary Transit,NGTS-1,0.0,0.617,0.573,3916.0,0.2851789422336624,202279.96177114488,0.0773739265523014,2.212766217425722e+17,1.0767888307155324,0.5023990498991803,-1.486782399932061,18.92638036809816,0.377743646540737,3.2796031746069723,2.321116928446772,-0.0904439707588246,Observed
5055,NGTS-20 b,2.98,1.07,54.18915,0.313,0.4319999999999999,688.0,Primary Transit,NGTS-20,0.15,1.47,1.78,5980.0,0.0676586484738148,95761.65981312076,0.0362920806314033,1.3053172005021996e+16,0.8258426966292135,0.019745650190121,-0.5044556624535516,4.696485623003195,0.0184538786823561,0.2606497590674199,0.601123595505618,0.4742162640762552,Observed
5056,NGTS-21 b,2.36,1.33,1.5433897,0.0236,0.0,1357.0,Primary Transit,NGTS-21,-0.26,0.72,0.86,4660.0,0.2851789422336624,181223.78064350624,0.0960763009170258,8.466807012352772e+17,0.8372093023255813,0.8617395852777817,-1.6270879970298937,30.508474576271187,0.6479245002088584,1.131975800872879,1.5465116279069768,0.3729120029701065,Observed
5057,NGTS-23 b,0.613,1.267,4.076,0.0504,0.0,1327.0,Primary Transit,NGTS-23,-0.26,1.01,1.24,6057.0,0.2366519013390019,129770.7281031166,0.0776919871152726,5.2986986614544006e+17,0.8145161290322581,0.3108439646712463,-1.2975694635544748,20.03968253968254,0.2453385672227674,0.5297321338659327,1.021774193548387,-0.2125395254815849,Observed
5058,NGTS-24 b,0.52,1.214,3.4678796,0.0479,0.0,1499.0,Primary Transit,NGTS-24,0.27,1.26,1.64,5820.0,0.1939206926373065,109426.24126243834,0.0867863394720803,5.000586127849862e+17,0.7682926829268293,0.3500698236467033,-1.3196644865854368,26.30480167014614,0.2883606455079928,0.28565313910129,0.7402439024390244,-0.2839966563652008,Observed
5059,NGTS-25 b,0.639,1.023,2.823093,0.0388,0.0,1101.0,Primary Transit,NGTS-25,0.13,0.91,0.86,5321.0,0.0227394869694893,136444.23589159604,0.0863547853076635,5.3248770503486086e+17,1.058139534883721,0.3623685085826078,-1.4111682744057927,23.45360824742268,0.3542214160142793,1.4306916372143337,1.18953488372093,-0.1944991418415998,Observed
5060,NGTS-26 b,0.29,1.33,4.5199279,0.049,0.0,1331.0,Primary Transit,NGTS-26,0.2,0.96,1.16,5550.0,0.2851789422336624,173649.99465527464,0.0681152635314823,3.9516618336109946e+17,0.8275862068965517,0.2942524813282973,-1.3098039199714864,19.591836734693874,0.2212424671641333,0.6150313665996967,1.1465517241379313,-0.5376020021010439,Observed
5061,NGTS-27 b,0.593,1.396,3.3704181,0.0446,0.0,1783.0,Primary Transit,NGTS-27,0.0,1.07,1.77,5700.0,0.3336110043401806,128045.10501635916,0.0831440065848832,5.306763156307184e+17,0.6045197740112994,0.4141919366027615,-1.350665141287858,23.99103139013453,0.2966990949876515,0.1929585285235084,0.7887005649717513,-0.2269453066357374,Observed
5062,NGTS-29 b,0.39,0.857,69.33684,0.347,0.17,414.0,Primary Transit,NGTS-29,0.18,1.034,1.006,5730.0,-0.1543173603843572,115064.05248953238,0.0314445437892946,8952813514023038.0,1.0278330019880717,0.0123599517947457,-0.4596705252091263,2.979827089337176,0.0144223474851175,1.0156091304934525,0.8518886679920477,-0.4089353929735008,Observed
